Date,topic,retweets,valence,count
2014-05-21,referendum,TRUE,Anti,3
2014-05-22,referendum,TRUE,Anti,3
2014-05-23,referendum,TRUE,Anti,2
2014-05-24,referendum,TRUE,Anti,0
2014-05-25,referendum,TRUE,Anti,0
2014-05-26,referendum,TRUE,Anti,0
2014-05-27,referendum,TRUE,Anti,0
2014-05-28,referendum,TRUE,Anti,4
2014-05-29,referendum,TRUE,Anti,5
2014-05-30,referendum,TRUE,Anti,1
2014-05-31,referendum,TRUE,Anti,0
2014-06-01,referendum,TRUE,Anti,0
2014-06-02,referendum,TRUE,Anti,0
2014-06-03,referendum,TRUE,Anti,3
2014-06-04,referendum,TRUE,Anti,5
2014-06-05,referendum,TRUE,Anti,1
2014-06-06,referendum,TRUE,Anti,4
2014-06-07,referendum,TRUE,Anti,3
2014-06-08,referendum,TRUE,Anti,4
2014-06-09,referendum,TRUE,Anti,1
2014-06-10,referendum,TRUE,Anti,0
2014-06-11,referendum,TRUE,Anti,4
2014-06-12,referendum,TRUE,Anti,1
2014-06-13,referendum,TRUE,Anti,0
2014-06-14,referendum,TRUE,Anti,0
2014-06-15,referendum,TRUE,Anti,2
2014-06-16,referendum,TRUE,Anti,0
2014-06-17,referendum,TRUE,Anti,1
2014-06-18,referendum,TRUE,Anti,1
2014-06-19,referendum,TRUE,Anti,1
2014-06-20,referendum,TRUE,Anti,1
2014-06-21,referendum,TRUE,Anti,1
2014-06-22,referendum,TRUE,Anti,1
2014-06-23,referendum,TRUE,Anti,1
2014-06-24,referendum,TRUE,Anti,2
2014-06-25,referendum,TRUE,Anti,1
2014-06-26,referendum,TRUE,Anti,0
2014-06-27,referendum,TRUE,Anti,3
2014-06-28,referendum,TRUE,Anti,5
2014-06-29,referendum,TRUE,Anti,3
2014-06-30,referendum,TRUE,Anti,0
2014-07-01,referendum,TRUE,Anti,2
2014-07-02,referendum,TRUE,Anti,4
2014-07-03,referendum,TRUE,Anti,2
2014-07-04,referendum,TRUE,Anti,0
2014-07-05,referendum,TRUE,Anti,2
2014-07-06,referendum,TRUE,Anti,0
2014-07-07,referendum,TRUE,Anti,2
2014-07-08,referendum,TRUE,Anti,4
2014-07-09,referendum,TRUE,Anti,6
2014-07-10,referendum,TRUE,Anti,4
2014-07-11,referendum,TRUE,Anti,0
2014-07-12,referendum,TRUE,Anti,2
2014-07-13,referendum,TRUE,Anti,1
2014-07-14,referendum,TRUE,Anti,1
2014-07-15,referendum,TRUE,Anti,0
2014-07-16,referendum,TRUE,Anti,0
2014-07-17,referendum,TRUE,Anti,0
2014-07-18,referendum,TRUE,Anti,0
2014-07-19,referendum,TRUE,Anti,1
2014-07-20,referendum,TRUE,Anti,0
2014-07-21,referendum,TRUE,Anti,1
2014-07-22,referendum,TRUE,Anti,0
2014-07-23,referendum,TRUE,Anti,1
2014-07-24,referendum,TRUE,Anti,0
2014-07-25,referendum,TRUE,Anti,0
2014-07-26,referendum,TRUE,Anti,0
2014-07-27,referendum,TRUE,Anti,5
2014-07-28,referendum,TRUE,Anti,0
2014-07-29,referendum,TRUE,Anti,5
2014-07-30,referendum,TRUE,Anti,3
2014-07-31,referendum,TRUE,Anti,5
2014-08-01,referendum,TRUE,Anti,1
2014-08-02,referendum,TRUE,Anti,2
2014-08-03,referendum,TRUE,Anti,0
2014-08-04,referendum,TRUE,Anti,2
2014-08-05,referendum,TRUE,Anti,2
2014-08-06,referendum,TRUE,Anti,0
2014-08-07,referendum,TRUE,Anti,1
2014-08-08,referendum,TRUE,Anti,0
2014-08-09,referendum,TRUE,Anti,2
2014-08-10,referendum,TRUE,Anti,0
2014-08-11,referendum,TRUE,Anti,0
2014-08-12,referendum,TRUE,Anti,0
2014-08-13,referendum,TRUE,Anti,2
2014-08-14,referendum,TRUE,Anti,0
2014-08-15,referendum,TRUE,Anti,0
2014-08-16,referendum,TRUE,Anti,0
2014-08-17,referendum,TRUE,Anti,0
2014-08-18,referendum,TRUE,Anti,0
2014-08-19,referendum,TRUE,Anti,0
2014-08-20,referendum,TRUE,Anti,0
2014-08-21,referendum,TRUE,Anti,0
2014-08-22,referendum,TRUE,Anti,3
2014-08-23,referendum,TRUE,Anti,0
2014-08-24,referendum,TRUE,Anti,0
2014-08-25,referendum,TRUE,Anti,0
2014-08-26,referendum,TRUE,Anti,7
2014-08-27,referendum,TRUE,Anti,9
2014-08-28,referendum,TRUE,Anti,1
2014-08-29,referendum,TRUE,Anti,0
2014-08-30,referendum,TRUE,Anti,1
2014-08-31,referendum,TRUE,Anti,1
2014-09-01,referendum,TRUE,Anti,0
2014-09-02,referendum,TRUE,Anti,0
2014-09-03,referendum,TRUE,Anti,0
2014-09-04,referendum,TRUE,Anti,9
2014-09-05,referendum,TRUE,Anti,5
2014-09-06,referendum,TRUE,Anti,0
2014-09-07,referendum,TRUE,Anti,0
2014-09-08,referendum,TRUE,Anti,4
2014-09-09,referendum,TRUE,Anti,1
2014-09-10,referendum,TRUE,Anti,22
2014-09-11,referendum,TRUE,Anti,3
2014-09-12,referendum,TRUE,Anti,0
2014-09-13,referendum,TRUE,Anti,3
2014-09-14,referendum,TRUE,Anti,0
2014-09-15,referendum,TRUE,Anti,4
2014-09-16,referendum,TRUE,Anti,8
2014-09-17,referendum,TRUE,Anti,5
2014-09-18,referendum,TRUE,Anti,3
2014-09-19,referendum,TRUE,Anti,5
2014-09-20,referendum,TRUE,Anti,0
2014-09-21,referendum,TRUE,Anti,2
2014-09-22,referendum,TRUE,Anti,6
2014-09-23,referendum,TRUE,Anti,0
2014-09-24,referendum,TRUE,Anti,8
2014-09-25,referendum,TRUE,Anti,6
2014-09-26,referendum,TRUE,Anti,0
2014-09-27,referendum,TRUE,Anti,2
2014-09-28,referendum,TRUE,Anti,6
2014-09-29,referendum,TRUE,Anti,0
2014-09-30,referendum,TRUE,Anti,2
2014-10-01,referendum,TRUE,Anti,0
2014-10-02,referendum,TRUE,Anti,0
2014-10-03,referendum,TRUE,Anti,7
2014-10-04,referendum,TRUE,Anti,1
2014-10-05,referendum,TRUE,Anti,1
2014-10-06,referendum,TRUE,Anti,1
2014-10-07,referendum,TRUE,Anti,0
2014-10-08,referendum,TRUE,Anti,1
2014-10-09,referendum,TRUE,Anti,5
2014-10-10,referendum,TRUE,Anti,4
2014-10-11,referendum,TRUE,Anti,0
2014-10-12,referendum,TRUE,Anti,0
2014-10-13,referendum,TRUE,Anti,1
2014-10-14,referendum,TRUE,Anti,1
2014-10-15,referendum,TRUE,Anti,1
2014-10-16,referendum,TRUE,Anti,5
2014-10-17,referendum,TRUE,Anti,2
2014-10-18,referendum,TRUE,Anti,0
2014-10-19,referendum,TRUE,Anti,2
2014-10-20,referendum,TRUE,Anti,0
2014-10-21,referendum,TRUE,Anti,0
2014-10-22,referendum,TRUE,Anti,0
2014-10-23,referendum,TRUE,Anti,0
2014-10-24,referendum,TRUE,Anti,0
2014-10-25,referendum,TRUE,Anti,1
2014-10-26,referendum,TRUE,Anti,3
2014-10-27,referendum,TRUE,Anti,0
2014-10-28,referendum,TRUE,Anti,0
2014-10-29,referendum,TRUE,Anti,6
2014-10-30,referendum,TRUE,Anti,0
2014-10-31,referendum,TRUE,Anti,1
2014-11-01,referendum,TRUE,Anti,0
2014-11-02,referendum,TRUE,Anti,0
2014-11-03,referendum,TRUE,Anti,3
2014-11-04,referendum,TRUE,Anti,8
2014-11-05,referendum,TRUE,Anti,0
2014-11-06,referendum,TRUE,Anti,2
2014-11-07,referendum,TRUE,Anti,0
2014-11-08,referendum,TRUE,Anti,1
2014-11-09,referendum,TRUE,Anti,0
2014-11-10,referendum,TRUE,Anti,0
2014-11-11,referendum,TRUE,Anti,0
2014-11-12,referendum,TRUE,Anti,2
2014-11-13,referendum,TRUE,Anti,0
2014-11-14,referendum,TRUE,Anti,1
2014-11-15,referendum,TRUE,Anti,0
2014-11-16,referendum,TRUE,Anti,0
2014-11-17,referendum,TRUE,Anti,1
2014-11-18,referendum,TRUE,Anti,0
2014-11-19,referendum,TRUE,Anti,2
2014-11-20,referendum,TRUE,Anti,9
2014-11-21,referendum,TRUE,Anti,3
2014-11-22,referendum,TRUE,Anti,0
2014-11-23,referendum,TRUE,Anti,1
2014-11-24,referendum,TRUE,Anti,0
2014-11-25,referendum,TRUE,Anti,0
2014-11-26,referendum,TRUE,Anti,0
2014-11-27,referendum,TRUE,Anti,0
2014-11-28,referendum,TRUE,Anti,0
2014-11-29,referendum,TRUE,Anti,1
2014-11-30,referendum,TRUE,Anti,0
2014-12-01,referendum,TRUE,Anti,1
2014-12-02,referendum,TRUE,Anti,0
2014-12-03,referendum,TRUE,Anti,0
2014-12-04,referendum,TRUE,Anti,0
2014-12-05,referendum,TRUE,Anti,0
2014-12-06,referendum,TRUE,Anti,0
2014-12-07,referendum,TRUE,Anti,0
2014-12-08,referendum,TRUE,Anti,0
2014-12-09,referendum,TRUE,Anti,0
2014-12-10,referendum,TRUE,Anti,3
2014-12-11,referendum,TRUE,Anti,2
2014-12-12,referendum,TRUE,Anti,0
2014-12-13,referendum,TRUE,Anti,1
2014-12-14,referendum,TRUE,Anti,2
2014-12-15,referendum,TRUE,Anti,4
2014-12-16,referendum,TRUE,Anti,0
2014-12-17,referendum,TRUE,Anti,1
2014-12-18,referendum,TRUE,Anti,0
2014-12-19,referendum,TRUE,Anti,0
2014-12-20,referendum,TRUE,Anti,0
2014-12-21,referendum,TRUE,Anti,2
2014-12-22,referendum,TRUE,Anti,1
2014-12-23,referendum,TRUE,Anti,0
2014-12-24,referendum,TRUE,Anti,1
2014-12-25,referendum,TRUE,Anti,0
2014-12-26,referendum,TRUE,Anti,0
2014-12-27,referendum,TRUE,Anti,0
2014-12-28,referendum,TRUE,Anti,0
2014-12-29,referendum,TRUE,Anti,0
2014-12-30,referendum,TRUE,Anti,3
2014-12-31,referendum,TRUE,Anti,0
2015-01-01,referendum,TRUE,Anti,0
2015-01-02,referendum,TRUE,Anti,7
2015-01-03,referendum,TRUE,Anti,0
2015-01-04,referendum,TRUE,Anti,0
2015-01-05,referendum,TRUE,Anti,1
2015-01-06,referendum,TRUE,Anti,0
2015-01-07,referendum,TRUE,Anti,0
2015-01-08,referendum,TRUE,Anti,0
2015-01-09,referendum,TRUE,Anti,0
2015-01-10,referendum,TRUE,Anti,0
2015-01-11,referendum,TRUE,Anti,0
2015-01-12,referendum,TRUE,Anti,0
2015-01-13,referendum,TRUE,Anti,5
2015-01-14,referendum,TRUE,Anti,3
2015-01-15,referendum,TRUE,Anti,3
2015-01-16,referendum,TRUE,Anti,0
2015-01-17,referendum,TRUE,Anti,0
2015-01-18,referendum,TRUE,Anti,0
2015-01-19,referendum,TRUE,Anti,0
2015-01-20,referendum,TRUE,Anti,2
2015-01-21,referendum,TRUE,Anti,0
2015-01-22,referendum,TRUE,Anti,4
2015-01-23,referendum,TRUE,Anti,0
2015-01-24,referendum,TRUE,Anti,0
2015-01-25,referendum,TRUE,Anti,0
2015-01-26,referendum,TRUE,Anti,0
2015-01-27,referendum,TRUE,Anti,0
2015-01-28,referendum,TRUE,Anti,0
2015-01-29,referendum,TRUE,Anti,0
2015-01-30,referendum,TRUE,Anti,0
2015-01-31,referendum,TRUE,Anti,0
2015-02-01,referendum,TRUE,Anti,0
2015-02-02,referendum,TRUE,Anti,2
2015-02-03,referendum,TRUE,Anti,0
2015-02-04,referendum,TRUE,Anti,4
2015-02-05,referendum,TRUE,Anti,1
2015-02-06,referendum,TRUE,Anti,1
2015-02-07,referendum,TRUE,Anti,0
2015-02-08,referendum,TRUE,Anti,1
2015-02-09,referendum,TRUE,Anti,1
2015-02-10,referendum,TRUE,Anti,3
2015-02-11,referendum,TRUE,Anti,1
2015-02-12,referendum,TRUE,Anti,1
2015-02-13,referendum,TRUE,Anti,9
2015-02-14,referendum,TRUE,Anti,0
2015-02-15,referendum,TRUE,Anti,1
2015-02-16,referendum,TRUE,Anti,1
2015-02-17,referendum,TRUE,Anti,1
2015-02-18,referendum,TRUE,Anti,0
2015-02-19,referendum,TRUE,Anti,0
2015-02-20,referendum,TRUE,Anti,0
2015-02-21,referendum,TRUE,Anti,0
2015-02-22,referendum,TRUE,Anti,1
2015-02-23,referendum,TRUE,Anti,0
2015-02-24,referendum,TRUE,Anti,0
2015-02-25,referendum,TRUE,Anti,16
2015-02-26,referendum,TRUE,Anti,0
2015-02-27,referendum,TRUE,Anti,3
2015-02-28,referendum,TRUE,Anti,0
2015-03-01,referendum,TRUE,Anti,6
2015-03-02,referendum,TRUE,Anti,1
2015-03-03,referendum,TRUE,Anti,0
2015-03-04,referendum,TRUE,Anti,1
2015-03-05,referendum,TRUE,Anti,4
2015-03-06,referendum,TRUE,Anti,0
2015-03-07,referendum,TRUE,Anti,3
2015-03-08,referendum,TRUE,Anti,0
2015-03-09,referendum,TRUE,Anti,0
2015-03-10,referendum,TRUE,Anti,1
2015-03-11,referendum,TRUE,Anti,0
2015-03-12,referendum,TRUE,Anti,0
2015-03-13,referendum,TRUE,Anti,0
2015-03-14,referendum,TRUE,Anti,0
2015-03-15,referendum,TRUE,Anti,0
2015-03-16,referendum,TRUE,Anti,0
2015-03-17,referendum,TRUE,Anti,0
2015-03-18,referendum,TRUE,Anti,0
2015-03-19,referendum,TRUE,Anti,0
2015-03-20,referendum,TRUE,Anti,0
2015-03-21,referendum,TRUE,Anti,2
2015-03-22,referendum,TRUE,Anti,2
2015-03-23,referendum,TRUE,Anti,1
2015-03-24,referendum,TRUE,Anti,3
2015-03-25,referendum,TRUE,Anti,1
2015-03-26,referendum,TRUE,Anti,2
2015-03-27,referendum,TRUE,Anti,0
2015-03-28,referendum,TRUE,Anti,0
2015-03-29,referendum,TRUE,Anti,2
2015-03-30,referendum,TRUE,Anti,9
2015-03-31,referendum,TRUE,Anti,14
2015-04-01,referendum,TRUE,Anti,3
2015-04-02,referendum,TRUE,Anti,0
2015-04-03,referendum,TRUE,Anti,0
2015-04-04,referendum,TRUE,Anti,1
2015-04-05,referendum,TRUE,Anti,0
2015-04-06,referendum,TRUE,Anti,1
2015-04-07,referendum,TRUE,Anti,0
2015-04-08,referendum,TRUE,Anti,7
2015-04-09,referendum,TRUE,Anti,0
2015-04-10,referendum,TRUE,Anti,0
2015-04-11,referendum,TRUE,Anti,3
2015-04-12,referendum,TRUE,Anti,0
2015-04-13,referendum,TRUE,Anti,0
2015-04-14,referendum,TRUE,Anti,2
2015-04-15,referendum,TRUE,Anti,1
2015-04-16,referendum,TRUE,Anti,0
2015-04-17,referendum,TRUE,Anti,2
2015-04-18,referendum,TRUE,Anti,3
2015-04-19,referendum,TRUE,Anti,0
2015-04-20,referendum,TRUE,Anti,12
2015-04-21,referendum,TRUE,Anti,4
2015-04-22,referendum,TRUE,Anti,1
2015-04-23,referendum,TRUE,Anti,1
2015-04-24,referendum,TRUE,Anti,0
2015-04-25,referendum,TRUE,Anti,1
2015-04-26,referendum,TRUE,Anti,0
2015-04-27,referendum,TRUE,Anti,2
2015-04-28,referendum,TRUE,Anti,0
2015-04-29,referendum,TRUE,Anti,0
2015-04-30,referendum,TRUE,Anti,4
2015-05-01,referendum,TRUE,Anti,0
2015-05-02,referendum,TRUE,Anti,1
2015-05-03,referendum,TRUE,Anti,0
2015-05-04,referendum,TRUE,Anti,3
2015-05-05,referendum,TRUE,Anti,1
2015-05-06,referendum,TRUE,Anti,2
2015-05-07,referendum,TRUE,Anti,3
2015-05-08,referendum,TRUE,Anti,0
2015-05-09,referendum,TRUE,Anti,3
2015-05-10,referendum,TRUE,Anti,4
2015-05-11,referendum,TRUE,Anti,2
2015-05-12,referendum,TRUE,Anti,0
2015-05-13,referendum,TRUE,Anti,0
2015-05-14,referendum,TRUE,Anti,0
2015-05-15,referendum,TRUE,Anti,0
2015-05-16,referendum,TRUE,Anti,0
2015-05-17,referendum,TRUE,Anti,0
2015-05-18,referendum,TRUE,Anti,3
2015-05-19,referendum,TRUE,Anti,2
2015-05-20,referendum,TRUE,Anti,0
2015-05-21,referendum,TRUE,Anti,0
2015-05-22,referendum,TRUE,Anti,2
2015-05-23,referendum,TRUE,Anti,1
2015-05-24,referendum,TRUE,Anti,3
2015-05-25,referendum,TRUE,Anti,0
2015-05-26,referendum,TRUE,Anti,0
2015-05-27,referendum,TRUE,Anti,0
2015-05-28,referendum,TRUE,Anti,2
2015-05-29,referendum,TRUE,Anti,0
2015-05-30,referendum,TRUE,Anti,0
2015-05-31,referendum,TRUE,Anti,0
2015-06-01,referendum,TRUE,Anti,4
2015-06-02,referendum,TRUE,Anti,0
2015-06-03,referendum,TRUE,Anti,1
2015-06-04,referendum,TRUE,Anti,1
2015-06-05,referendum,TRUE,Anti,0
2015-06-06,referendum,TRUE,Anti,0
2015-06-07,referendum,TRUE,Anti,2
2015-06-08,referendum,TRUE,Anti,0
2015-06-09,referendum,TRUE,Anti,1
2015-06-10,referendum,TRUE,Anti,7
2015-06-11,referendum,TRUE,Anti,2
2015-06-12,referendum,TRUE,Anti,2
2015-06-13,referendum,TRUE,Anti,3
2015-06-14,referendum,TRUE,Anti,1
2015-06-15,referendum,TRUE,Anti,0
2015-06-16,referendum,TRUE,Anti,0
2015-06-17,referendum,TRUE,Anti,10
2015-06-18,referendum,TRUE,Anti,5
2015-06-19,referendum,TRUE,Anti,3
2015-06-20,referendum,TRUE,Anti,0
2015-06-21,referendum,TRUE,Anti,1
2015-06-22,referendum,TRUE,Anti,0
2015-06-23,referendum,TRUE,Anti,0
2015-06-24,referendum,TRUE,Anti,4
2015-06-25,referendum,TRUE,Anti,0
2015-06-26,referendum,TRUE,Anti,0
2015-06-27,referendum,TRUE,Anti,0
2015-06-28,referendum,TRUE,Anti,0
2015-06-29,referendum,TRUE,Anti,2
2015-06-30,referendum,TRUE,Anti,1
2015-07-01,referendum,TRUE,Anti,0
2015-07-02,referendum,TRUE,Anti,1
2015-07-03,referendum,TRUE,Anti,1
2015-07-04,referendum,TRUE,Anti,1
2015-07-05,referendum,TRUE,Anti,0
2015-07-06,referendum,TRUE,Anti,0
2015-07-07,referendum,TRUE,Anti,0
2015-07-08,referendum,TRUE,Anti,1
2015-07-09,referendum,TRUE,Anti,1
2015-07-10,referendum,TRUE,Anti,0
2015-07-11,referendum,TRUE,Anti,1
2015-07-12,referendum,TRUE,Anti,1
2015-07-13,referendum,TRUE,Anti,2
2015-07-14,referendum,TRUE,Anti,1
2015-07-15,referendum,TRUE,Anti,3
2015-07-16,referendum,TRUE,Anti,2
2015-07-17,referendum,TRUE,Anti,2
2015-07-18,referendum,TRUE,Anti,0
2015-07-19,referendum,TRUE,Anti,3
2015-07-20,referendum,TRUE,Anti,2
2015-07-21,referendum,TRUE,Anti,7
2015-07-22,referendum,TRUE,Anti,5
2015-07-23,referendum,TRUE,Anti,0
2015-07-24,referendum,TRUE,Anti,4
2015-07-25,referendum,TRUE,Anti,0
2015-07-26,referendum,TRUE,Anti,2
2015-07-27,referendum,TRUE,Anti,1
2015-07-28,referendum,TRUE,Anti,3
2015-07-29,referendum,TRUE,Anti,4
2015-07-30,referendum,TRUE,Anti,1
2015-07-31,referendum,TRUE,Anti,4
2015-08-01,referendum,TRUE,Anti,5
2015-08-02,referendum,TRUE,Anti,0
2015-08-03,referendum,TRUE,Anti,1
2015-08-04,referendum,TRUE,Anti,27
2015-08-05,referendum,TRUE,Anti,2
2015-08-06,referendum,TRUE,Anti,1
2015-08-07,referendum,TRUE,Anti,2
2015-08-08,referendum,TRUE,Anti,2
2015-08-09,referendum,TRUE,Anti,3
2015-08-10,referendum,TRUE,Anti,6
2015-08-11,referendum,TRUE,Anti,3
2015-08-12,referendum,TRUE,Anti,0
2015-08-13,referendum,TRUE,Anti,5
2015-08-14,referendum,TRUE,Anti,3
2015-08-15,referendum,TRUE,Anti,2
2015-08-16,referendum,TRUE,Anti,0
2015-08-17,referendum,TRUE,Anti,1
2015-08-18,referendum,TRUE,Anti,2
2015-08-19,referendum,TRUE,Anti,1
2015-08-20,referendum,TRUE,Anti,3
2015-08-21,referendum,TRUE,Anti,3
2015-08-22,referendum,TRUE,Anti,2
2015-08-23,referendum,TRUE,Anti,1
2015-08-24,referendum,TRUE,Anti,2
2015-08-25,referendum,TRUE,Anti,6
2015-08-26,referendum,TRUE,Anti,0
2015-08-27,referendum,TRUE,Anti,3
2015-08-28,referendum,TRUE,Anti,3
2015-08-29,referendum,TRUE,Anti,1
2015-08-30,referendum,TRUE,Anti,0
2015-08-31,referendum,TRUE,Anti,0
2015-09-01,referendum,TRUE,Anti,0
2015-09-02,referendum,TRUE,Anti,0
2015-09-03,referendum,TRUE,Anti,6
2015-09-04,referendum,TRUE,Anti,0
2015-09-05,referendum,TRUE,Anti,3
2015-09-06,referendum,TRUE,Anti,0
2015-09-07,referendum,TRUE,Anti,2
2015-09-08,referendum,TRUE,Anti,0
2015-09-09,referendum,TRUE,Anti,2
2015-09-10,referendum,TRUE,Anti,0
2015-09-11,referendum,TRUE,Anti,0
2015-09-12,referendum,TRUE,Anti,1
2015-09-13,referendum,TRUE,Anti,6
2015-09-14,referendum,TRUE,Anti,3
2015-09-15,referendum,TRUE,Anti,0
2015-09-16,referendum,TRUE,Anti,2
2015-09-17,referendum,TRUE,Anti,1
2015-09-18,referendum,TRUE,Anti,0
2015-09-19,referendum,TRUE,Anti,0
2015-09-20,referendum,TRUE,Anti,3
2015-09-21,referendum,TRUE,Anti,2
2015-09-22,referendum,TRUE,Anti,1
2015-09-23,referendum,TRUE,Anti,2
2015-09-24,referendum,TRUE,Anti,1
2015-09-25,referendum,TRUE,Anti,0
2015-09-26,referendum,TRUE,Anti,2
2015-09-27,referendum,TRUE,Anti,0
2015-09-28,referendum,TRUE,Anti,0
2015-09-29,referendum,TRUE,Anti,3
2015-09-30,referendum,TRUE,Anti,3
2015-10-01,referendum,TRUE,Anti,1
2015-10-02,referendum,TRUE,Anti,0
2015-10-03,referendum,TRUE,Anti,0
2015-10-04,referendum,TRUE,Anti,2
2015-10-05,referendum,TRUE,Anti,3
2015-10-06,referendum,TRUE,Anti,1
2015-10-07,referendum,TRUE,Anti,3
2015-10-08,referendum,TRUE,Anti,1
2015-10-09,referendum,TRUE,Anti,2
2015-10-10,referendum,TRUE,Anti,1
2015-10-11,referendum,TRUE,Anti,1
2015-10-12,referendum,TRUE,Anti,1
2015-10-13,referendum,TRUE,Anti,4
2015-10-14,referendum,TRUE,Anti,2
2015-10-15,referendum,TRUE,Anti,1
2015-10-16,referendum,TRUE,Anti,0
2015-10-17,referendum,TRUE,Anti,1
2015-10-18,referendum,TRUE,Anti,5
2015-10-19,referendum,TRUE,Anti,1
2015-10-20,referendum,TRUE,Anti,0
2015-10-21,referendum,TRUE,Anti,1
2015-10-22,referendum,TRUE,Anti,5
2015-10-23,referendum,TRUE,Anti,0
2015-10-24,referendum,TRUE,Anti,0
2015-10-25,referendum,TRUE,Anti,2
2015-10-26,referendum,TRUE,Anti,4
2015-10-27,referendum,TRUE,Anti,3
2015-10-28,referendum,TRUE,Anti,11
2015-10-29,referendum,TRUE,Anti,6
2015-10-30,referendum,TRUE,Anti,0
2015-10-31,referendum,TRUE,Anti,3
2015-11-01,referendum,TRUE,Anti,3
2015-11-02,referendum,TRUE,Anti,1
2015-11-03,referendum,TRUE,Anti,8
2015-11-04,referendum,TRUE,Anti,10
2015-11-05,referendum,TRUE,Anti,3
2015-11-06,referendum,TRUE,Anti,5
2015-11-07,referendum,TRUE,Anti,1
2015-11-08,referendum,TRUE,Anti,2
2015-11-09,referendum,TRUE,Anti,2
2015-11-10,referendum,TRUE,Anti,4
2015-11-11,referendum,TRUE,Anti,0
2015-11-12,referendum,TRUE,Anti,3
2015-11-13,referendum,TRUE,Anti,1
2015-11-14,referendum,TRUE,Anti,2
2015-11-15,referendum,TRUE,Anti,0
2015-11-16,referendum,TRUE,Anti,0
2015-11-17,referendum,TRUE,Anti,2
2015-11-18,referendum,TRUE,Anti,1
2015-11-19,referendum,TRUE,Anti,1
2015-11-20,referendum,TRUE,Anti,11
2015-11-21,referendum,TRUE,Anti,2
2015-11-22,referendum,TRUE,Anti,6
2015-11-23,referendum,TRUE,Anti,4
2015-11-24,referendum,TRUE,Anti,4
2015-11-25,referendum,TRUE,Anti,0
2015-11-26,referendum,TRUE,Anti,0
2015-11-27,referendum,TRUE,Anti,1
2015-11-28,referendum,TRUE,Anti,2
2015-11-29,referendum,TRUE,Anti,1
2015-11-30,referendum,TRUE,Anti,0
2015-12-01,referendum,TRUE,Anti,0
2015-12-02,referendum,TRUE,Anti,1
2015-12-03,referendum,TRUE,Anti,3
2015-12-04,referendum,TRUE,Anti,1
2015-12-05,referendum,TRUE,Anti,3
2015-12-06,referendum,TRUE,Anti,2
2015-12-07,referendum,TRUE,Anti,0
2015-12-08,referendum,TRUE,Anti,0
2015-12-09,referendum,TRUE,Anti,0
2015-12-10,referendum,TRUE,Anti,4
2015-12-11,referendum,TRUE,Anti,1
2015-12-12,referendum,TRUE,Anti,1
2015-12-13,referendum,TRUE,Anti,0
2015-12-14,referendum,TRUE,Anti,2
2015-12-15,referendum,TRUE,Anti,2
2015-12-16,referendum,TRUE,Anti,5
2015-12-17,referendum,TRUE,Anti,0
2015-12-18,referendum,TRUE,Anti,3
2015-12-19,referendum,TRUE,Anti,0
2015-12-20,referendum,TRUE,Anti,1
2015-12-21,referendum,TRUE,Anti,0
2015-12-22,referendum,TRUE,Anti,1
2015-12-23,referendum,TRUE,Anti,1
2015-12-24,referendum,TRUE,Anti,0
2015-12-25,referendum,TRUE,Anti,1
2015-12-26,referendum,TRUE,Anti,1
2015-12-27,referendum,TRUE,Anti,0
2015-12-28,referendum,TRUE,Anti,1
2015-12-29,referendum,TRUE,Anti,1
2015-12-30,referendum,TRUE,Anti,0
2015-12-31,referendum,TRUE,Anti,1
2016-01-01,referendum,TRUE,Anti,2
2016-01-02,referendum,TRUE,Anti,3
2016-01-03,referendum,TRUE,Anti,2
2016-01-04,referendum,TRUE,Anti,21
2016-01-05,referendum,TRUE,Anti,2
2016-01-06,referendum,TRUE,Anti,0
2016-01-07,referendum,TRUE,Anti,4
2016-01-08,referendum,TRUE,Anti,0
2016-01-09,referendum,TRUE,Anti,0
2016-01-10,referendum,TRUE,Anti,3
2016-01-11,referendum,TRUE,Anti,1
2016-01-12,referendum,TRUE,Anti,5
2016-01-13,referendum,TRUE,Anti,8
2016-01-14,referendum,TRUE,Anti,3
2016-01-15,referendum,TRUE,Anti,6
2016-01-16,referendum,TRUE,Anti,6
2016-01-17,referendum,TRUE,Anti,0
2016-01-18,referendum,TRUE,Anti,7
2016-01-19,referendum,TRUE,Anti,6
2016-01-20,referendum,TRUE,Anti,4
2016-01-21,referendum,TRUE,Anti,6
2016-01-22,referendum,TRUE,Anti,11
2016-01-23,referendum,TRUE,Anti,0
2016-01-24,referendum,TRUE,Anti,2
2016-01-25,referendum,TRUE,Anti,1
2016-01-26,referendum,TRUE,Anti,2
2016-01-27,referendum,TRUE,Anti,2
2016-01-28,referendum,TRUE,Anti,11
2016-01-29,referendum,TRUE,Anti,7
2016-01-30,referendum,TRUE,Anti,4
2016-01-31,referendum,TRUE,Anti,0
2016-02-01,referendum,TRUE,Anti,3
2016-02-02,referendum,TRUE,Anti,5
2016-02-03,referendum,TRUE,Anti,3
2016-02-04,referendum,TRUE,Anti,0
2016-02-05,referendum,TRUE,Anti,0
2016-02-06,referendum,TRUE,Anti,0
2016-02-07,referendum,TRUE,Anti,4
2016-02-08,referendum,TRUE,Anti,0
2016-02-09,referendum,TRUE,Anti,0
2016-02-10,referendum,TRUE,Anti,0
2016-02-11,referendum,TRUE,Anti,4
2016-02-12,referendum,TRUE,Anti,0
2016-02-13,referendum,TRUE,Anti,0
2016-02-14,referendum,TRUE,Anti,0
